State_Name,District_Name,first_year,last_year,crop_rows,unique_years,unique_crops,unique_seasons,district_id
Tamil Nadu,KRISHNAGIRI,2002,2014,665,13,68,3,IND_TAMIL_NADU_KRISHNAGIRI
Tamil Nadu,MADURAI,1997,2014,930,18,70,3,IND_TAMIL_NADU_MADURAI
Tamil Nadu,NAGAPATTINAM,1997,2014,579,18,51,3,IND_TAMIL_NADU_NAGAPATTINAM
Tamil Nadu,NAMAKKAL,1997,2014,1003,18,76,3,IND_TAMIL_NADU_NAMAKKAL
Tamil Nadu,PERAMBALUR,1997,2014,906,18,58,3,IND_TAMIL_NADU_PERAMBALUR
Tamil Nadu,PUDUKKOTTAI,1997,2014,817,18,58,3,IND_TAMIL_NADU_PUDUKKOTTAI
Tamil Nadu,RAMANATHAPURAM,1997,2014,723,18,46,3,IND_TAMIL_NADU_RAMANATHAPURAM
Tamil Nadu,SALEM,1997,2014,1062,18,82,3,IND_TAMIL_NADU_SALEM
Tamil Nadu,SIVAGANGA,1997,2014,802,18,58,3,IND_TAMIL_NADU_SIVAGANGA
Tamil Nadu,THANJAVUR,1997,2014,781,18,60,3,IND_TAMIL_NADU_THANJAVUR
Tamil Nadu,THE NILGIRIS,1997,2014,553,18,68,3,IND_TAMIL_NADU_THE_NILGIRIS
Tamil Nadu,THENI,1997,2014,980,18,74,3,IND_TAMIL_NADU_THENI
Tamil Nadu,THIRUVALLUR,1997,2014,762,18,60,3,IND_TAMIL_NADU_THIRUVALLUR
Tamil Nadu,THIRUVARUR,1997,2014,534,18,53,3,IND_TAMIL_NADU_THIRUVARUR
Tamil Nadu,THOOTHUKUDI,1998,2014,420,17,31,3,IND_TAMIL_NADU_THOOTHUKUDI
Tamil Nadu,TIRUCHIRAPPALLI,1997,2014,941,18,67,3,IND_TAMIL_NADU_TIRUCHIRAPPALLI
Tamil Nadu,TIRUNELVELI,1997,2014,1012,18,70,3,IND_TAMIL_NADU_TIRUNELVELI
Tamil Nadu,TIRUPPUR,2009,2014,270,6,29,3,IND_TAMIL_NADU_TIRUPPUR
Tamil Nadu,TIRUVANNAMALAI,1997,2014,936,18,69,3,IND_TAMIL_NADU_TIRUVANNAMALAI
Tamil Nadu,TUTICORIN,1997,2013,470,17,62,3,IND_TAMIL_NADU_TUTICORIN
Tamil Nadu,VELLORE,1997,2014,953,18,72,3,IND_TAMIL_NADU_VELLORE
Tamil Nadu,VILLUPURAM,1997,2014,942,18,66,3,IND_TAMIL_NADU_VILLUPURAM
Tamil Nadu,VIRUDHUNAGAR,1997,2014,936,18,68,3,IND_TAMIL_NADU_VIRUDHUNAGAR
Telangana,ADILABAD,1997,2014,726,17,57,3,IND_TELANGANA_ADILABAD
Telangana,HYDERABAD,1997,2000,8,4,2,2,IND_TELANGANA_HYDERABAD
Telangana,KARIMNAGAR,1997,2014,645,17,49,3,IND_TELANGANA_KARIMNAGAR
Telangana,KHAMMAM,1997,2014,660,17,52,3,IND_TELANGANA_KHAMMAM
Telangana,MAHBUBNAGAR,1997,2014,741,17,56,3,IND_TELANGANA_MAHBUBNAGAR
Telangana,MEDAK,1997,2014,796,17,59,3,IND_TELANGANA_MEDAK
Telangana,NALGONDA,1997,2014,583,17,48,3,IND_TELANGANA_NALGONDA
Telangana,NIZAMABAD,1997,2014,709,17,59,3,IND_TELANGANA_NIZAMABAD
Telangana,RANGAREDDI,1997,2014,774,17,60,3,IND_TELANGANA_RANGAREDDI
Telangana,WARANGAL,1997,2014,637,17,47,3,IND_TELANGANA_WARANGAL
Tripura,DHALAI,1998,2014,581,17,23,3,IND_TRIPURA_DHALAI
Tripura,GOMATI,2012,2014,122,3,19,3,IND_TRIPURA_GOMATI
Tripura,KHOWAI,2012,2014,122,3,19,3,IND_TRIPURA_KHOWAI
Tripura,NORTH TRIPURA,1998,2014,583,17,23,3,IND_TRIPURA_NORTH_TRIPURA
Tripura,SEPAHIJALA,2012,2014,114,3,18,3,IND_TRIPURA_SEPAHIJALA
Tripura,SOUTH TRIPURA,1998,2014,581,17,23,3,IND_TRIPURA_SOUTH_TRIPURA
Tripura,UNAKOTI,2012,2014,124,3,19,3,IND_TRIPURA_UNAKOTI
Tripura,WEST TRIPURA,1998,2014,577,17,23,3,IND_TRIPURA_WEST_TRIPURA
Uttar Pradesh,AGRA,1997,2014,933,18,39,4,IND_UTTAR_PRADESH_AGRA
Uttar Pradesh,ALIGARH,1997,2014,955,18,39,4,IND_UTTAR_PRADESH_ALIGARH
Uttar Pradesh,ALLAHABAD,1997,2014,939,18,39,4,IND_UTTAR_PRADESH_ALLAHABAD
Uttar Pradesh,ALMORA,1997,1999,48,3,18,3,IND_UTTAR_PRADESH_ALMORA
Uttar Pradesh,AMBEDKAR NAGAR,1997,2014,904,18,35,4,IND_UTTAR_PRADESH_AMBEDKAR_NAGAR
Uttar Pradesh,AMETHI,2010,2014,270,5,28,3,IND_UTTAR_PRADESH_AMETHI
Uttar Pradesh,AMROHA,1997,2014,726,18,34,4,IND_UTTAR_PRADESH_AMROHA
Uttar Pradesh,AURAIYA,1997,2014,926,18,34,4,IND_UTTAR_PRADESH_AURAIYA
Uttar Pradesh,AZAMGARH,1997,2014,1045,18,40,4,IND_UTTAR_PRADESH_AZAMGARH
Uttar Pradesh,BAGESHWAR,1998,1999,17,2,11,3,IND_UTTAR_PRADESH_BAGESHWAR
Uttar Pradesh,BAGHPAT,1997,2014,740,18,34,4,IND_UTTAR_PRADESH_BAGHPAT
Uttar Pradesh,BAHRAICH,1997,2014,1062,18,42,4,IND_UTTAR_PRADESH_BAHRAICH
Uttar Pradesh,BALLIA,1997,2014,933,18,37,4,IND_UTTAR_PRADESH_BALLIA
Uttar Pradesh,BALRAMPUR,1997,2014,840,18,33,4,IND_UTTAR_PRADESH_BALRAMPUR
Uttar Pradesh,BANDA,1997,2014,943,18,38,4,IND_UTTAR_PRADESH_BANDA
Uttar Pradesh,BARABANKI,1997,2014,1031,18,39,4,IND_UTTAR_PRADESH_BARABANKI
Uttar Pradesh,BAREILLY,1997,2014,983,18,41,4,IND_UTTAR_PRADESH_BAREILLY
Uttar Pradesh,BASTI,1997,2014,904,18,34,4,IND_UTTAR_PRADESH_BASTI
Uttar Pradesh,BIJNOR,1997,2014,861,18,36,4,IND_UTTAR_PRADESH_BIJNOR
Uttar Pradesh,BUDAUN,1997,2014,1043,18,41,4,IND_UTTAR_PRADESH_BUDAUN
Uttar Pradesh,BULANDSHAHR,1997,2014,933,18,37,4,IND_UTTAR_PRADESH_BULANDSHAHR
Uttar Pradesh,CHAMOLI,1997,1999,45,3,17,3,IND_UTTAR_PRADESH_CHAMOLI
Uttar Pradesh,CHAMPAWAT,1998,1999,17,2,11,3,IND_UTTAR_PRADESH_CHAMPAWAT
Uttar Pradesh,CHANDAULI,1997,2014,862,18,34,4,IND_UTTAR_PRADESH_CHANDAULI
Uttar Pradesh,CHITRAKOOT,1997,2014,867,18,33,4,IND_UTTAR_PRADESH_CHITRAKOOT
Uttar Pradesh,DEHRADUN,1997,1999,70,3,25,4,IND_UTTAR_PRADESH_DEHRADUN
Uttar Pradesh,DEORIA,1997,2014,941,18,40,4,IND_UTTAR_PRADESH_DEORIA
Uttar Pradesh,ETAH,1997,2014,1001,18,38,4,IND_UTTAR_PRADESH_ETAH
Uttar Pradesh,ETAWAH,1997,2014,895,18,35,4,IND_UTTAR_PRADESH_ETAWAH
Uttar Pradesh,FAIZABAD,1997,2014,902,18,35,4,IND_UTTAR_PRADESH_FAIZABAD
Uttar Pradesh,FARRUKHABAD,1997,2014,971,18,36,4,IND_UTTAR_PRADESH_FARRUKHABAD
Uttar Pradesh,FATEHPUR,1997,2014,1047,18,40,4,IND_UTTAR_PRADESH_FATEHPUR
Uttar Pradesh,FIROZABAD,1997,2014,974,18,38,4,IND_UTTAR_PRADESH_FIROZABAD
Uttar Pradesh,GAUTAM BUDDHA NAGAR,1997,2014,681,18,28,4,IND_UTTAR_PRADESH_GAUTAM_BUDDHA_NAGAR
Uttar Pradesh,GHAZIABAD,1997,2014,757,18,35,4,IND_UTTAR_PRADESH_GHAZIABAD
Uttar Pradesh,GHAZIPUR,1997,2014,967,18,37,4,IND_UTTAR_PRADESH_GHAZIPUR
Uttar Pradesh,GONDA,1997,2014,975,18,41,4,IND_UTTAR_PRADESH_GONDA
Uttar Pradesh,GORAKHPUR,1997,2014,986,18,38,4,IND_UTTAR_PRADESH_GORAKHPUR
Uttar Pradesh,HAMIRPUR,1997,2014,925,18,37,4,IND_UTTAR_PRADESH_HAMIRPUR
Uttar Pradesh,HAPUR,2012,2014,112,3,19,3,IND_UTTAR_PRADESH_HAPUR
Uttar Pradesh,HARDOI,1997,2014,1061,18,42,4,IND_UTTAR_PRADESH_HARDOI
Uttar Pradesh,HARIDWAR,1997,1999,70,3,24,4,IND_UTTAR_PRADESH_HARIDWAR
Uttar Pradesh,HATHRAS,1997,2014,906,18,35,4,IND_UTTAR_PRADESH_HATHRAS
Uttar Pradesh,JALAUN,1997,2014,899,18,39,4,IND_UTTAR_PRADESH_JALAUN
Uttar Pradesh,JAUNPUR,1997,2014,967,18,39,4,IND_UTTAR_PRADESH_JAUNPUR
Uttar Pradesh,JHANSI,1997,2014,972,18,39,4,IND_UTTAR_PRADESH_JHANSI
Uttar Pradesh,KANNAUJ,1997,2014,962,18,37,4,IND_UTTAR_PRADESH_KANNAUJ
Uttar Pradesh,KANPUR DEHAT,1997,2014,812,16,35,4,IND_UTTAR_PRADESH_KANPUR_DEHAT
Uttar Pradesh,KANPUR NAGAR,1997,2014,1063,18,40,4,IND_UTTAR_PRADESH_KANPUR_NAGAR
Uttar Pradesh,KASGANJ,2009,2014,350,6,27,3,IND_UTTAR_PRADESH_KASGANJ
Uttar Pradesh,KAUSHAMBI,1997,2014,1010,18,33,4,IND_UTTAR_PRADESH_KAUSHAMBI
Uttar Pradesh,KHERI,1997,2014,1064,18,39,4,IND_UTTAR_PRADESH_KHERI
Uttar Pradesh,KUSHI NAGAR,1997,2014,1011,18,37,4,IND_UTTAR_PRADESH_KUSHI_NAGAR
Uttar Pradesh,LALITPUR,1997,2014,923,18,35,4,IND_UTTAR_PRADESH_LALITPUR
Uttar Pradesh,LUCKNOW,1997,2014,991,18,39,4,IND_UTTAR_PRADESH_LUCKNOW
Uttar Pradesh,MAHARAJGANJ,1997,2014,954,18,37,4,IND_UTTAR_PRADESH_MAHARAJGANJ
Uttar Pradesh,MAHOBA,1997,2014,883,18,34,4,IND_UTTAR_PRADESH_MAHOBA
Uttar Pradesh,MAINPURI,1997,2014,938,18,35,4,IND_UTTAR_PRADESH_MAINPURI
Uttar Pradesh,MATHURA,1997,2014,853,18,37,4,IND_UTTAR_PRADESH_MATHURA
Uttar Pradesh,MAU,1997,2014,896,18,37,4,IND_UTTAR_PRADESH_MAU
Uttar Pradesh,MEERUT,1997,2014,816,18,35,4,IND_UTTAR_PRADESH_MEERUT
Uttar Pradesh,MIRZAPUR,1997,2014,961,18,40,4,IND_UTTAR_PRADESH_MIRZAPUR
Uttar Pradesh,MORADABAD,1997,2014,955,18,38,4,IND_UTTAR_PRADESH_MORADABAD
Uttar Pradesh,MUZAFFARNAGAR,1997,2014,865,18,37,4,IND_UTTAR_PRADESH_MUZAFFARNAGAR
Uttar Pradesh,NAINITAL,1997,1999,65,3,22,4,IND_UTTAR_PRADESH_NAINITAL
Uttar Pradesh,PAURI GARHWAL,1997,1999,53,3,21,3,IND_UTTAR_PRADESH_PAURI_GARHWAL
Uttar Pradesh,PILIBHIT,1997,2014,908,18,40,4,IND_UTTAR_PRADESH_PILIBHIT
Uttar Pradesh,PITHORAGARH,1997,1999,54,3,20,3,IND_UTTAR_PRADESH_PITHORAGARH
Uttar Pradesh,PRATAPGARH,1997,2014,932,18,35,4,IND_UTTAR_PRADESH_PRATAPGARH
Uttar Pradesh,RAE BARELI,1997,2014,1059,18,40,4,IND_UTTAR_PRADESH_RAE_BARELI
Uttar Pradesh,RAMPUR,1997,2014,925,18,36,4,IND_UTTAR_PRADESH_RAMPUR
Uttar Pradesh,RUDRA PRAYAG,1998,1999,16,2,10,3,IND_UTTAR_PRADESH_RUDRA_PRAYAG
Uttar Pradesh,SAHARANPUR,1997,2014,835,18,37,4,IND_UTTAR_PRADESH_SAHARANPUR
Uttar Pradesh,SAMBHAL,2012,2014,166,3,27,3,IND_UTTAR_PRADESH_SAMBHAL
Uttar Pradesh,SANT KABEER NAGAR,1997,2014,898,18,35,4,IND_UTTAR_PRADESH_SANT_KABEER_NAGAR
Uttar Pradesh,SANT RAVIDAS NAGAR,1997,2014,786,18,33,4,IND_UTTAR_PRADESH_SANT_RAVIDAS_NAGAR
Uttar Pradesh,SHAHJAHANPUR,1997,2014,1053,18,37,4,IND_UTTAR_PRADESH_SHAHJAHANPUR
Uttar Pradesh,SHAMLI,2012,2014,132,3,20,3,IND_UTTAR_PRADESH_SHAMLI
Uttar Pradesh,SHRAVASTI,1997,2014,888,18,36,4,IND_UTTAR_PRADESH_SHRAVASTI
Uttar Pradesh,SIDDHARTH NAGAR,1997,2014,802,18,35,4,IND_UTTAR_PRADESH_SIDDHARTH_NAGAR
Uttar Pradesh,SITAPUR,1997,2014,1075,18,42,4,IND_UTTAR_PRADESH_SITAPUR
Uttar Pradesh,SONBHADRA,1997,2014,942,18,33,4,IND_UTTAR_PRADESH_SONBHADRA
Uttar Pradesh,SULTANPUR,1997,2014,1011,18,38,4,IND_UTTAR_PRADESH_SULTANPUR
Uttar Pradesh,TEHRI GARHWAL,1997,1999,49,3,19,3,IND_UTTAR_PRADESH_TEHRI_GARHWAL
Uttar Pradesh,UDAM SINGH NAGAR,1997,1999,70,3,22,4,IND_UTTAR_PRADESH_UDAM_SINGH_NAGAR
Uttar Pradesh,UNNAO,1997,2014,1047,18,42,4,IND_UTTAR_PRADESH_UNNAO
Uttar Pradesh,UTTAR KASHI,1997,1999,51,3,19,3,IND_UTTAR_PRADESH_UTTAR_KASHI
Uttar Pradesh,VARANASI,1997,2014,900,18,35,4,IND_UTTAR_PRADESH_VARANASI
Uttarakhand,ALMORA,2000,2014,684,15,31,3,IND_UTTARAKHAND_ALMORA
Uttarakhand,BAGESHWAR,2000,2014,670,15,35,3,IND_UTTARAKHAND_BAGESHWAR
Uttarakhand,CHAMOLI,2000,2014,682,15,34,3,IND_UTTARAKHAND_CHAMOLI
Uttarakhand,CHAMPAWAT,2000,2014,803,15,37,4,IND_UTTARAKHAND_CHAMPAWAT
Uttarakhand,DEHRADUN,2000,2014,891,15,40,4,IND_UTTARAKHAND_DEHRADUN
Uttarakhand,HARIDWAR,2000,2014,688,15,32,4,IND_UTTARAKHAND_HARIDWAR
Uttarakhand,NAINITAL,2000,2014,859,15,39,4,IND_UTTARAKHAND_NAINITAL
Uttarakhand,PAURI GARHWAL,2000,2014,736,15,36,3,IND_UTTARAKHAND_PAURI_GARHWAL
Uttarakhand,PITHORAGARH,2000,2014,738,15,34,4,IND_UTTARAKHAND_PITHORAGARH
Uttarakhand,RUDRA PRAYAG,2000,2014,612,15,31,3,IND_UTTARAKHAND_RUDRA_PRAYAG
Uttarakhand,TEHRI GARHWAL,2000,2014,710,15,32,3,IND_UTTARAKHAND_TEHRI_GARHWAL
Uttarakhand,UDAM SINGH NAGAR,2000,2014,770,15,36,4,IND_UTTARAKHAND_UDAM_SINGH_NAGAR
Uttarakhand,UTTAR KASHI,2000,2014,696,15,33,3,IND_UTTARAKHAND_UTTAR_KASHI
West Bengal,24 PARAGANAS NORTH,1997,2014,925,18,30,6,IND_WEST_BENGAL_24_PARAGANAS_NORTH
West Bengal,24 PARAGANAS SOUTH,1997,2014,867,18,30,6,IND_WEST_BENGAL_24_PARAGANAS_SOUTH
West Bengal,ALIPURDUAR,2014,2014,1,1,1,1,IND_WEST_BENGAL_ALIPURDUAR
West Bengal,BANKURA,1997,2014,1247,18,41,6,IND_WEST_BENGAL_BANKURA
West Bengal,BARDHAMAN,1997,2014,600,18,37,6,IND_WEST_BENGAL_BARDHAMAN
West Bengal,BIRBHUM,1997,2014,1141,18,39,6,IND_WEST_BENGAL_BIRBHUM
West Bengal,COOCHBEHAR,1997,2014,1151,18,37,6,IND_WEST_BENGAL_COOCHBEHAR
West Bengal,DARJEELING,1997,2014,939,18,37,6,IND_WEST_BENGAL_DARJEELING
West Bengal,DINAJPUR DAKSHIN,1997,2014,402,18,32,6,IND_WEST_BENGAL_DINAJPUR_DAKSHIN
West Bengal,DINAJPUR UTTAR,1997,2014,602,18,34,6,IND_WEST_BENGAL_DINAJPUR_UTTAR
West Bengal,HOOGHLY,1997,2014,429,18,31,6,IND_WEST_BENGAL_HOOGHLY
West Bengal,HOWRAH,1997,2014,376,18,26,6,IND_WEST_BENGAL_HOWRAH
West Bengal,JALPAIGURI,1997,2014,637,18,33,6,IND_WEST_BENGAL_JALPAIGURI
West Bengal,MALDAH,1997,2014,566,18,31,6,IND_WEST_BENGAL_MALDAH
West Bengal,MEDINIPUR EAST,1997,2014,352,18,28,6,IND_WEST_BENGAL_MEDINIPUR_EAST
West Bengal,MEDINIPUR WEST,1997,2014,640,18,38,6,IND_WEST_BENGAL_MEDINIPUR_WEST
West Bengal,MURSHIDABAD,1997,2014,595,18,33,6,IND_WEST_BENGAL_MURSHIDABAD
West Bengal,NADIA,1997,2014,585,18,32,6,IND_WEST_BENGAL_NADIA
West Bengal,PURBA BARDHAMAN,1997,2014,605,18,36,6,IND_WEST_BENGAL_PURBA_BARDHAMAN
West Bengal,PURULIA,1997,2014,642,18,39,6,IND_WEST_BENGAL_PURULIA
