district_id,raw_state_name,raw_district_name,canonical_state_name,canonical_district_name,assignment_confidence_2001,assignment_confidence_2011,assignment_method_2001,assignment_method_2011,geometry_census_version_2001,geometry_census_version_2011,shared_parent_boundary_2001,shared_parent_boundary_2011
IND_MAHARASHTRA_WARDHA,Maharashtra,WARDHA,Maharashtra,WARDHA,confirmed,confirmed,confirmed_exact_unique,confirmed_exact_unique,Census 2001,Census 2011,0,0
IND_MAHARASHTRA_WASHIM,Maharashtra,WASHIM,Maharashtra,WASHIM,confirmed,confirmed,confirmed_exact_unique,confirmed_exact_unique,Census 2001,Census 2011,0,0
IND_MAHARASHTRA_YAVATMAL,Maharashtra,YAVATMAL,Maharashtra,YAVATMAL,confirmed,confirmed,confirmed_exact_unique,confirmed_exact_unique,Census 2001,Census 2011,0,0
IND_MANIPUR_BISHNUPUR,Manipur,BISHNUPUR,Manipur,BISHNUPUR,confirmed,confirmed,confirmed_exact_unique,confirmed_exact_unique,Census 2001,Census 2011,0,0
IND_MANIPUR_CHANDEL,Manipur,CHANDEL,Manipur,CHANDEL,confirmed,confirmed,confirmed_exact_unique,confirmed_exact_unique,Census 2001,Census 2011,0,0
IND_MANIPUR_CHURACHANDPUR,Manipur,CHURACHANDPUR,Manipur,CHURACHANDPUR,confirmed,confirmed,confirmed_exact_unique,confirmed_exact_unique,Census 2001,Census 2011,0,0
IND_MANIPUR_IMPHAL_EAST,Manipur,IMPHAL EAST,Manipur,IMPHAL EAST,confirmed,confirmed,confirmed_exact_unique,confirmed_exact_unique,Census 2001,Census 2011,0,0
IND_MANIPUR_IMPHAL_WEST,Manipur,IMPHAL WEST,Manipur,IMPHAL WEST,confirmed,confirmed,confirmed_exact_unique,confirmed_exact_unique,Census 2001,Census 2011,0,0
IND_MANIPUR_SENAPATI,Manipur,SENAPATI,Manipur,SENAPATI,working_strong,confirmed,alternate_layer_confirmed_name,confirmed_exact_unique,Census 2011,Census 2011,0,0
IND_MANIPUR_TAMENGLONG,Manipur,TAMENGLONG,Manipur,TAMENGLONG,confirmed,confirmed,confirmed_exact_unique,confirmed_exact_unique,Census 2001,Census 2011,0,0
IND_MANIPUR_THOUBAL,Manipur,THOUBAL,Manipur,THOUBAL,confirmed,confirmed,confirmed_exact_unique,confirmed_exact_unique,Census 2001,Census 2011,0,0
IND_MANIPUR_UKHRUL,Manipur,UKHRUL,Manipur,UKHRUL,confirmed,confirmed,confirmed_exact_unique,confirmed_exact_unique,Census 2001,Census 2011,0,0
IND_MEGHALAYA_EAST_GARO_HILLS,Meghalaya,EAST GARO HILLS,Meghalaya,EAST GARO HILLS,confirmed,confirmed,confirmed_exact_unique,confirmed_exact_unique,Census 2001,Census 2011,0,0
IND_MEGHALAYA_EAST_JAINTIA_HILLS,Meghalaya,EAST JAINTIA HILLS,Meghalaya,EAST JAINTIA HILLS,working_fallback,working_fallback,working_fuzzy_same_state,working_fuzzy_same_state,Census 2001,Census 2011,1,1
IND_MEGHALAYA_EAST_KHASI_HILLS,Meghalaya,EAST KHASI HILLS,Meghalaya,EAST KHASI HILLS,confirmed,confirmed,confirmed_exact_unique,confirmed_exact_unique,Census 2001,Census 2011,0,0
IND_MEGHALAYA_NORTH_GARO_HILLS,Meghalaya,NORTH GARO HILLS,Meghalaya,NORTH GARO HILLS,working_fallback,working_fallback,working_fuzzy_same_state,working_fuzzy_same_state,Census 2001,Census 2011,1,1
IND_MEGHALAYA_RI_BHOI,Meghalaya,RI BHOI,Meghalaya,RI BHOI,confirmed,confirmed,confirmed_exact_unique,confirmed_exact_unique,Census 2001,Census 2011,0,0
IND_MEGHALAYA_SOUTH_GARO_HILLS,Meghalaya,SOUTH GARO HILLS,Meghalaya,SOUTH GARO HILLS,confirmed,confirmed,confirmed_exact_unique,confirmed_exact_unique,Census 2001,Census 2011,0,0
IND_MEGHALAYA_SOUTH_WEST_GARO_HILLS,Meghalaya,SOUTH WEST GARO HILLS,Meghalaya,SOUTH WEST GARO HILLS,working_fallback,working_fallback,working_fuzzy_same_state,working_fuzzy_same_state,Census 2001,Census 2011,1,1
IND_MEGHALAYA_SOUTH_WEST_KHASI_HILLS,Meghalaya,SOUTH WEST KHASI HILLS,Meghalaya,SOUTH WEST KHASI HILLS,working_fallback,working_fallback,working_fuzzy_same_state,working_fuzzy_same_state,Census 2001,Census 2011,0,0
IND_MEGHALAYA_WEST_GARO_HILLS,Meghalaya,WEST GARO HILLS,Meghalaya,WEST GARO HILLS,confirmed,confirmed,confirmed_exact_unique,confirmed_exact_unique,Census 2001,Census 2011,0,0
IND_MEGHALAYA_WEST_JAINTIA_HILLS,Meghalaya,WEST JAINTIA HILLS,Meghalaya,WEST JAINTIA HILLS,working_fallback,working_fallback,working_fuzzy_same_state,working_fuzzy_same_state,Census 2001,Census 2011,1,1
IND_MEGHALAYA_WEST_KHASI_HILLS,Meghalaya,WEST KHASI HILLS,Meghalaya,WEST KHASI HILLS,confirmed,confirmed,confirmed_exact_unique,confirmed_exact_unique,Census 2001,Census 2011,0,0
IND_MIZORAM_AIZAWL,Mizoram,AIZAWL,Mizoram,AIZAWL,confirmed,confirmed,confirmed_exact_unique,confirmed_exact_unique,Census 2001,Census 2011,0,0
IND_MIZORAM_CHAMPHAI,Mizoram,CHAMPHAI,Mizoram,CHAMPHAI,confirmed,confirmed,confirmed_exact_unique,confirmed_exact_unique,Census 2001,Census 2011,0,0
IND_MIZORAM_KOLASIB,Mizoram,KOLASIB,Mizoram,KOLASIB,confirmed,confirmed,confirmed_exact_unique,confirmed_exact_unique,Census 2001,Census 2011,0,0
IND_MIZORAM_LAWNGTLAI,Mizoram,LAWNGTLAI,Mizoram,LAWNGTLAI,confirmed,working_strong,confirmed_exact_unique,alternate_layer_confirmed_name,Census 2001,Census 2001,0,0
IND_MIZORAM_LUNGLEI,Mizoram,LUNGLEI,Mizoram,LUNGLEI,confirmed,confirmed,confirmed_exact_unique,confirmed_exact_unique,Census 2001,Census 2011,0,0
IND_MIZORAM_MAMIT,Mizoram,MAMIT,Mizoram,MAMIT,confirmed,confirmed,confirmed_exact_unique,confirmed_exact_unique,Census 2001,Census 2011,0,0
IND_MIZORAM_SAIHA,Mizoram,SAIHA,Mizoram,SAIHA,confirmed,confirmed,confirmed_exact_unique,confirmed_exact_unique,Census 2001,Census 2011,0,0
IND_MIZORAM_SERCHHIP,Mizoram,SERCHHIP,Mizoram,SERCHHIP,confirmed,confirmed,confirmed_exact_unique,confirmed_exact_unique,Census 2001,Census 2011,0,0
IND_NAGALAND_DIMAPUR,Nagaland,DIMAPUR,Nagaland,DIMAPUR,confirmed,confirmed,confirmed_exact_unique,confirmed_exact_unique,Census 2001,Census 2011,0,0
IND_NAGALAND_KIPHIRE,Nagaland,KIPHIRE,Nagaland,KIPHIRE,working_strong,confirmed,alternate_layer_confirmed_name,confirmed_exact_unique,Census 2011,Census 2011,0,0
IND_NAGALAND_KOHIMA,Nagaland,KOHIMA,Nagaland,KOHIMA,confirmed,confirmed,confirmed_exact_unique,confirmed_exact_unique,Census 2001,Census 2011,0,0
IND_NAGALAND_LONGLENG,Nagaland,LONGLENG,Nagaland,LONGLENG,working_strong,confirmed,alternate_layer_confirmed_name,confirmed_exact_unique,Census 2011,Census 2011,0,0
IND_NAGALAND_MOKOKCHUNG,Nagaland,MOKOKCHUNG,Nagaland,MOKOKCHUNG,confirmed,confirmed,confirmed_exact_unique,confirmed_exact_unique,Census 2001,Census 2011,0,0
IND_NAGALAND_MON,Nagaland,MON,Nagaland,MON,confirmed,confirmed,confirmed_exact_unique,confirmed_exact_unique,Census 2001,Census 2011,0,0
IND_NAGALAND_PEREN,Nagaland,PEREN,Nagaland,PEREN,working_strong,confirmed,alternate_layer_confirmed_name,confirmed_exact_unique,Census 2011,Census 2011,0,0
IND_NAGALAND_PHEK,Nagaland,PHEK,Nagaland,PHEK,confirmed,confirmed,confirmed_exact_unique,confirmed_exact_unique,Census 2001,Census 2011,0,0
IND_NAGALAND_TUENSANG,Nagaland,TUENSANG,Nagaland,TUENSANG,confirmed,confirmed,confirmed_exact_unique,confirmed_exact_unique,Census 2001,Census 2011,0,0
IND_NAGALAND_WOKHA,Nagaland,WOKHA,Nagaland,WOKHA,confirmed,confirmed,confirmed_exact_unique,confirmed_exact_unique,Census 2001,Census 2011,0,0
IND_NAGALAND_ZUNHEBOTO,Nagaland,ZUNHEBOTO,Nagaland,ZUNHEBOTO,confirmed,confirmed,confirmed_exact_unique,confirmed_exact_unique,Census 2001,Census 2011,0,0
IND_ODISHA_ANUGUL,Odisha,ANUGUL,Odisha,ANUGUL,confirmed,confirmed,confirmed_exact_unique,confirmed_exact_unique,Census 2001,Census 2011,0,0
IND_ODISHA_BALANGIR,Odisha,BALANGIR,Odisha,BALANGIR,confirmed,confirmed,confirmed_exact_unique,confirmed_exact_unique,Census 2001,Census 2011,0,0
IND_ODISHA_BALESHWAR,Odisha,BALESHWAR,Odisha,BALESHWAR,confirmed,confirmed,confirmed_exact_unique,confirmed_exact_unique,Census 2001,Census 2011,0,0
IND_ODISHA_BARGARH,Odisha,BARGARH,Odisha,BARGARH,confirmed,confirmed,confirmed_exact_unique,confirmed_exact_unique,Census 2001,Census 2011,0,0
IND_ODISHA_BHADRAK,Odisha,BHADRAK,Odisha,BHADRAK,confirmed,confirmed,confirmed_exact_unique,confirmed_exact_unique,Census 2001,Census 2011,0,0
IND_ODISHA_BOUDH,Odisha,BOUDH,Odisha,BOUDH,working_fallback,working_fallback,working_fuzzy_same_state,working_fuzzy_same_state,Census 2001,Census 2011,0,0
IND_ODISHA_CUTTACK,Odisha,CUTTACK,Odisha,CUTTACK,confirmed,confirmed,confirmed_exact_unique,confirmed_exact_unique,Census 2001,Census 2011,0,0
IND_ODISHA_DEOGARH,Odisha,DEOGARH,Odisha,DEOGARH,working_fallback,working_fallback,working_fuzzy_same_state,working_fuzzy_same_state,Census 2001,Census 2011,0,0
IND_ODISHA_DHENKANAL,Odisha,DHENKANAL,Odisha,DHENKANAL,confirmed,confirmed,confirmed_exact_unique,confirmed_exact_unique,Census 2001,Census 2011,0,0
IND_ODISHA_GAJAPATI,Odisha,GAJAPATI,Odisha,GAJAPATI,confirmed,confirmed,confirmed_exact_unique,confirmed_exact_unique,Census 2001,Census 2011,0,0
IND_ODISHA_GANJAM,Odisha,GANJAM,Odisha,GANJAM,confirmed,confirmed,confirmed_exact_unique,confirmed_exact_unique,Census 2001,Census 2011,0,0
IND_ODISHA_JAGATSINGHAPUR,Odisha,JAGATSINGHAPUR,Odisha,JAGATSINGHAPUR,confirmed,confirmed,confirmed_exact_unique,confirmed_exact_unique,Census 2001,Census 2011,0,0
IND_ODISHA_JAJAPUR,Odisha,JAJAPUR,Odisha,JAJAPUR,confirmed,confirmed,confirmed_exact_unique,confirmed_exact_unique,Census 2001,Census 2011,0,0
IND_ODISHA_JHARSUGUDA,Odisha,JHARSUGUDA,Odisha,JHARSUGUDA,confirmed,confirmed,confirmed_exact_unique,confirmed_exact_unique,Census 2001,Census 2011,0,0
IND_ODISHA_KALAHANDI,Odisha,KALAHANDI,Odisha,KALAHANDI,confirmed,confirmed,confirmed_exact_unique,confirmed_exact_unique,Census 2001,Census 2011,0,0
IND_ODISHA_KANDHAMAL,Odisha,KANDHAMAL,Odisha,KANDHAMAL,confirmed,confirmed,confirmed_exact_unique,confirmed_exact_unique,Census 2001,Census 2011,0,0
IND_ODISHA_KENDRAPARA,Odisha,KENDRAPARA,Odisha,KENDRAPARA,confirmed,confirmed,confirmed_exact_unique,confirmed_exact_unique,Census 2001,Census 2011,0,0
IND_ODISHA_KENDUJHAR,Odisha,KENDUJHAR,Odisha,KENDUJHAR,confirmed,confirmed,confirmed_exact_unique,confirmed_exact_unique,Census 2001,Census 2011,0,0
IND_ODISHA_KHORDHA,Odisha,KHORDHA,Odisha,KHORDHA,confirmed,confirmed,confirmed_exact_unique,confirmed_exact_unique,Census 2001,Census 2011,0,0
IND_ODISHA_KORAPUT,Odisha,KORAPUT,Odisha,KORAPUT,confirmed,confirmed,confirmed_exact_unique,confirmed_exact_unique,Census 2001,Census 2011,0,0
IND_ODISHA_MALKANGIRI,Odisha,MALKANGIRI,Odisha,MALKANGIRI,confirmed,confirmed,confirmed_exact_unique,confirmed_exact_unique,Census 2001,Census 2011,0,0
IND_ODISHA_MAYURBHANJ,Odisha,MAYURBHANJ,Odisha,MAYURBHANJ,confirmed,confirmed,confirmed_exact_unique,confirmed_exact_unique,Census 2001,Census 2011,0,0
IND_ODISHA_NABARANGPUR,Odisha,NABARANGPUR,Odisha,NABARANGPUR,working_fallback,working_fallback,working_fuzzy_same_state,working_fuzzy_same_state,Census 2001,Census 2011,0,0
IND_ODISHA_NAYAGARH,Odisha,NAYAGARH,Odisha,NAYAGARH,confirmed,confirmed,confirmed_exact_unique,confirmed_exact_unique,Census 2001,Census 2011,0,0
IND_ODISHA_NUAPADA,Odisha,NUAPADA,Odisha,NUAPADA,confirmed,confirmed,confirmed_exact_unique,confirmed_exact_unique,Census 2001,Census 2011,0,0
IND_ODISHA_PURI,Odisha,PURI,Odisha,PURI,confirmed,confirmed,confirmed_exact_unique,confirmed_exact_unique,Census 2001,Census 2011,0,0
IND_ODISHA_RAYAGADA,Odisha,RAYAGADA,Odisha,RAYAGADA,confirmed,confirmed,confirmed_exact_unique,confirmed_exact_unique,Census 2001,Census 2011,0,0
IND_ODISHA_SAMBALPUR,Odisha,SAMBALPUR,Odisha,SAMBALPUR,confirmed,confirmed,confirmed_exact_unique,confirmed_exact_unique,Census 2001,Census 2011,0,0
IND_ODISHA_SONEPUR,Odisha,SONEPUR,Odisha,SONEPUR,working_fallback,working_fallback,working_fuzzy_same_state,working_fuzzy_same_state,Census 2001,Census 2011,0,0
IND_ODISHA_SUNDARGARH,Odisha,SUNDARGARH,Odisha,SUNDARGARH,confirmed,confirmed,confirmed_exact_unique,confirmed_exact_unique,Census 2001,Census 2011,0,0
IND_PUDUCHERRY_KARAIKAL,Puducherry,KARAIKAL,Puducherry,KARAIKAL,confirmed,confirmed,confirmed_exact_unique,confirmed_exact_unique,Census 2001,Census 2011,0,0
IND_PUDUCHERRY_MAHE,Puducherry,MAHE,Puducherry,MAHE,confirmed,confirmed,confirmed_exact_unique,confirmed_exact_unique,Census 2001,Census 2011,0,0
IND_PUDUCHERRY_PONDICHERRY,Puducherry,PONDICHERRY,Puducherry,PONDICHERRY,confirmed,working_strong,confirmed_exact_unique,alternate_layer_confirmed_name,Census 2001,Census 2001,0,0
IND_PUDUCHERRY_YANAM,Puducherry,YANAM,Puducherry,YANAM,confirmed,confirmed,confirmed_exact_unique,confirmed_exact_unique,Census 2001,Census 2011,0,0
IND_PUNJAB_AMRITSAR,Punjab,AMRITSAR,Punjab,AMRITSAR,confirmed,confirmed,confirmed_exact_unique,confirmed_exact_unique,Census 2001,Census 2011,0,0
IND_PUNJAB_BARNALA,Punjab,BARNALA,Punjab,BARNALA,working_strong,confirmed,alternate_layer_confirmed_name,confirmed_exact_unique,Census 2011,Census 2011,0,0
IND_PUNJAB_BATHINDA,Punjab,BATHINDA,Punjab,BATHINDA,confirmed,confirmed,confirmed_exact_unique,confirmed_exact_unique,Census 2001,Census 2011,0,0
IND_PUNJAB_FARIDKOT,Punjab,FARIDKOT,Punjab,FARIDKOT,confirmed,confirmed,confirmed_exact_unique,confirmed_exact_unique,Census 2001,Census 2011,0,0
IND_PUNJAB_FATEHGARH_SAHIB,Punjab,FATEHGARH SAHIB,Punjab,FATEHGARH SAHIB,confirmed,confirmed,confirmed_exact_unique,confirmed_exact_unique,Census 2001,Census 2011,0,0
IND_PUNJAB_FAZILKA,Punjab,FAZILKA,Punjab,FAZILKA,working_fallback,working_fallback,working_fuzzy_same_state,working_fuzzy_same_state,Census 2001,Census 2011,1,1
IND_PUNJAB_FIROZEPUR,Punjab,FIROZEPUR,Punjab,FIROZEPUR,working_fallback,working_fallback,working_fuzzy_same_state,working_fuzzy_same_state,Census 2001,Census 2011,0,0
IND_PUNJAB_GURDASPUR,Punjab,GURDASPUR,Punjab,GURDASPUR,confirmed,confirmed,confirmed_exact_unique,confirmed_exact_unique,Census 2001,Census 2011,0,0
IND_PUNJAB_HOSHIARPUR,Punjab,HOSHIARPUR,Punjab,HOSHIARPUR,confirmed,confirmed,confirmed_exact_unique,confirmed_exact_unique,Census 2001,Census 2011,0,0
IND_PUNJAB_JALANDHAR,Punjab,JALANDHAR,Punjab,JALANDHAR,confirmed,confirmed,confirmed_exact_unique,confirmed_exact_unique,Census 2001,Census 2011,0,0
IND_PUNJAB_KAPURTHALA,Punjab,KAPURTHALA,Punjab,KAPURTHALA,confirmed,confirmed,confirmed_exact_unique,confirmed_exact_unique,Census 2001,Census 2011,0,0
IND_PUNJAB_LUDHIANA,Punjab,LUDHIANA,Punjab,LUDHIANA,confirmed,confirmed,confirmed_exact_unique,confirmed_exact_unique,Census 2001,Census 2011,0,0
IND_PUNJAB_MANSA,Punjab,MANSA,Punjab,MANSA,confirmed,confirmed,confirmed_exact_unique,confirmed_exact_unique,Census 2001,Census 2011,0,0
IND_PUNJAB_MOGA,Punjab,MOGA,Punjab,MOGA,confirmed,confirmed,confirmed_exact_unique,confirmed_exact_unique,Census 2001,Census 2011,0,0
IND_PUNJAB_MUKTSAR,Punjab,MUKTSAR,Punjab,MUKTSAR,confirmed,confirmed,confirmed_exact_unique,confirmed_exact_unique,Census 2001,Census 2011,0,0
IND_PUNJAB_NAWANSHAHR,Punjab,NAWANSHAHR,Punjab,NAWANSHAHR,confirmed,working_strong,confirmed_exact_unique,alternate_layer_confirmed_name,Census 2001,Census 2001,0,0
IND_PUNJAB_PATHANKOT,Punjab,PATHANKOT,Punjab,PATHANKOT,working_fallback,working_fallback,working_fuzzy_same_state,working_fuzzy_same_state,Census 2001,Census 2011,1,1
IND_PUNJAB_PATIALA,Punjab,PATIALA,Punjab,PATIALA,confirmed,confirmed,confirmed_exact_unique,confirmed_exact_unique,Census 2001,Census 2011,0,0
IND_PUNJAB_RUPNAGAR,Punjab,RUPNAGAR,Punjab,RUPNAGAR,confirmed,confirmed,confirmed_exact_unique,confirmed_exact_unique,Census 2001,Census 2011,0,0
IND_PUNJAB_S,Punjab,S,Punjab,S.A.S NAGAR,working_strong,confirmed,alternate_layer_confirmed_name,confirmed_manual_override,Census 2011,Census 2011,1,1
IND_PUNJAB_SANGRUR,Punjab,SANGRUR,Punjab,SANGRUR,confirmed,confirmed,confirmed_exact_unique,confirmed_exact_unique,Census 2001,Census 2011,0,0
IND_PUNJAB_S_A_S_NAGAR,Punjab,S.A.S NAGAR,Punjab,S.A.S NAGAR,working_strong,confirmed,alternate_layer_confirmed_name,confirmed_alias_unique,Census 2011,Census 2011,1,1
IND_PUNJAB_TARN_TARAN,Punjab,TARN TARAN,Punjab,TARN TARAN,working_strong,confirmed,alternate_layer_confirmed_name,confirmed_exact_unique,Census 2011,Census 2011,0,0
IND_RAJASTHAN_AJMER,Rajasthan,AJMER,Rajasthan,AJMER,confirmed,confirmed,confirmed_exact_unique,confirmed_exact_unique,Census 2001,Census 2011,0,0
IND_RAJASTHAN_ALWAR,Rajasthan,ALWAR,Rajasthan,ALWAR,confirmed,confirmed,confirmed_exact_unique,confirmed_exact_unique,Census 2001,Census 2011,0,0
IND_RAJASTHAN_BANSWARA,Rajasthan,BANSWARA,Rajasthan,BANSWARA,confirmed,confirmed,confirmed_exact_unique,confirmed_exact_unique,Census 2001,Census 2011,0,0
IND_RAJASTHAN_BARAN,Rajasthan,BARAN,Rajasthan,BARAN,confirmed,confirmed,confirmed_exact_unique,confirmed_exact_unique,Census 2001,Census 2011,0,0
IND_RAJASTHAN_BARMER,Rajasthan,BARMER,Rajasthan,BARMER,confirmed,confirmed,confirmed_exact_unique,confirmed_exact_unique,Census 2001,Census 2011,0,0
IND_RAJASTHAN_BHARATPUR,Rajasthan,BHARATPUR,Rajasthan,BHARATPUR,confirmed,confirmed,confirmed_exact_unique,confirmed_exact_unique,Census 2001,Census 2011,0,0
IND_RAJASTHAN_BHILWARA,Rajasthan,BHILWARA,Rajasthan,BHILWARA,confirmed,confirmed,confirmed_exact_unique,confirmed_exact_unique,Census 2001,Census 2011,0,0
IND_RAJASTHAN_BIKANER,Rajasthan,BIKANER,Rajasthan,BIKANER,confirmed,confirmed,confirmed_exact_unique,confirmed_exact_unique,Census 2001,Census 2011,0,0
IND_RAJASTHAN_BUNDI,Rajasthan,BUNDI,Rajasthan,BUNDI,confirmed,confirmed,confirmed_exact_unique,confirmed_exact_unique,Census 2001,Census 2011,0,0
IND_RAJASTHAN_CHITTORGARH,Rajasthan,CHITTORGARH,Rajasthan,CHITTORGARH,working_fallback,working_fallback,working_fuzzy_same_state,working_fuzzy_same_state,Census 2001,Census 2011,0,0
IND_RAJASTHAN_CHURU,Rajasthan,CHURU,Rajasthan,CHURU,confirmed,confirmed,confirmed_exact_unique,confirmed_exact_unique,Census 2001,Census 2011,0,0
IND_RAJASTHAN_DAUSA,Rajasthan,DAUSA,Rajasthan,DAUSA,confirmed,confirmed,confirmed_exact_unique,confirmed_exact_unique,Census 2001,Census 2011,0,0
IND_RAJASTHAN_DHOLPUR,Rajasthan,DHOLPUR,Rajasthan,DHOLPUR,working_fallback,working_fallback,working_fuzzy_same_state,working_fuzzy_same_state,Census 2001,Census 2011,0,0
IND_RAJASTHAN_DUNGARPUR,Rajasthan,DUNGARPUR,Rajasthan,DUNGARPUR,confirmed,confirmed,confirmed_exact_unique,confirmed_exact_unique,Census 2001,Census 2011,0,0
IND_RAJASTHAN_GANGANAGAR,Rajasthan,GANGANAGAR,Rajasthan,GANGANAGAR,confirmed,confirmed,confirmed_exact_unique,confirmed_exact_unique,Census 2001,Census 2011,0,0
IND_RAJASTHAN_HANUMANGARH,Rajasthan,HANUMANGARH,Rajasthan,HANUMANGARH,confirmed,confirmed,confirmed_exact_unique,confirmed_exact_unique,Census 2001,Census 2011,0,0
IND_RAJASTHAN_JAIPUR,Rajasthan,JAIPUR,Rajasthan,JAIPUR,confirmed,confirmed,confirmed_exact_unique,confirmed_exact_unique,Census 2001,Census 2011,0,0
IND_RAJASTHAN_JAISALMER,Rajasthan,JAISALMER,Rajasthan,JAISALMER,confirmed,confirmed,confirmed_exact_unique,confirmed_exact_unique,Census 2001,Census 2011,0,0
IND_RAJASTHAN_JALORE,Rajasthan,JALORE,Rajasthan,JALORE,working_fallback,working_fallback,working_fuzzy_same_state,working_fuzzy_same_state,Census 2001,Census 2011,0,0
IND_RAJASTHAN_JHALAWAR,Rajasthan,JHALAWAR,Rajasthan,JHALAWAR,confirmed,confirmed,confirmed_exact_unique,confirmed_exact_unique,Census 2001,Census 2011,0,0
IND_RAJASTHAN_JHUNJHUNU,Rajasthan,JHUNJHUNU,Rajasthan,JHUNJHUNU,working_fallback,working_fallback,working_fuzzy_same_state,working_fuzzy_same_state,Census 2001,Census 2011,0,0
IND_RAJASTHAN_JODHPUR,Rajasthan,JODHPUR,Rajasthan,JODHPUR,confirmed,confirmed,confirmed_exact_unique,confirmed_exact_unique,Census 2001,Census 2011,0,0
IND_RAJASTHAN_KARAULI,Rajasthan,KARAULI,Rajasthan,KARAULI,confirmed,confirmed,confirmed_exact_unique,confirmed_exact_unique,Census 2001,Census 2011,0,0
IND_RAJASTHAN_KOTA,Rajasthan,KOTA,Rajasthan,KOTA,confirmed,confirmed,confirmed_exact_unique,confirmed_exact_unique,Census 2001,Census 2011,0,0
IND_RAJASTHAN_NAGAUR,Rajasthan,NAGAUR,Rajasthan,NAGAUR,confirmed,confirmed,confirmed_exact_unique,confirmed_exact_unique,Census 2001,Census 2011,0,0
IND_RAJASTHAN_PALI,Rajasthan,PALI,Rajasthan,PALI,confirmed,confirmed,confirmed_exact_unique,confirmed_exact_unique,Census 2001,Census 2011,0,0
IND_RAJASTHAN_PRATAPGARH,Rajasthan,PRATAPGARH,Rajasthan,PRATAPGARH,working_strong,confirmed,alternate_layer_confirmed_name,confirmed_exact_unique,Census 2011,Census 2011,0,0
IND_RAJASTHAN_RAJSAMAND,Rajasthan,RAJSAMAND,Rajasthan,RAJSAMAND,confirmed,confirmed,confirmed_exact_unique,confirmed_exact_unique,Census 2001,Census 2011,0,0
IND_RAJASTHAN_SAWAI_MADHOPUR,Rajasthan,SAWAI MADHOPUR,Rajasthan,SAWAI MADHOPUR,confirmed,confirmed,confirmed_exact_unique,confirmed_exact_unique,Census 2001,Census 2011,0,0
IND_RAJASTHAN_SIKAR,Rajasthan,SIKAR,Rajasthan,SIKAR,confirmed,confirmed,confirmed_exact_unique,confirmed_exact_unique,Census 2001,Census 2011,0,0
IND_RAJASTHAN_SIROHI,Rajasthan,SIROHI,Rajasthan,SIROHI,confirmed,confirmed,confirmed_exact_unique,confirmed_exact_unique,Census 2001,Census 2011,0,0
IND_RAJASTHAN_TONK,Rajasthan,TONK,Rajasthan,TONK,confirmed,confirmed,confirmed_exact_unique,confirmed_exact_unique,Census 2001,Census 2011,0,0
IND_RAJASTHAN_UDAIPUR,Rajasthan,UDAIPUR,Rajasthan,UDAIPUR,confirmed,confirmed,confirmed_exact_unique,confirmed_exact_unique,Census 2001,Census 2011,0,0
IND_SIKKIM_EAST_DISTRICT,Sikkim,EAST DISTRICT,Sikkim,EAST DISTRICT,working_fallback,working_fallback,working_fuzzy_same_state,working_fuzzy_same_state,Census 2001,Census 2011,0,0
IND_SIKKIM_NORTH_DISTRICT,Sikkim,NORTH DISTRICT,Sikkim,NORTH DISTRICT,working_fallback,working_fallback,working_fuzzy_same_state,working_fuzzy_same_state,Census 2001,Census 2011,0,0
IND_SIKKIM_SOUTH_DISTRICT,Sikkim,SOUTH DISTRICT,Sikkim,SOUTH DISTRICT,working_fallback,working_fallback,working_fuzzy_same_state,working_fuzzy_same_state,Census 2001,Census 2011,0,0
IND_SIKKIM_WEST_DISTRICT,Sikkim,WEST DISTRICT,Sikkim,WEST DISTRICT,working_fallback,working_fallback,working_fuzzy_same_state,working_fuzzy_same_state,Census 2001,Census 2011,0,0
IND_TAMIL_NADU_ARIYALUR,Tamil Nadu,ARIYALUR,Tamil Nadu,ARIYALUR,confirmed,confirmed,confirmed_exact_unique,confirmed_exact_unique,Census 2001,Census 2011,0,0
IND_TAMIL_NADU_COIMBATORE,Tamil Nadu,COIMBATORE,Tamil Nadu,COIMBATORE,confirmed,confirmed,confirmed_exact_unique,confirmed_exact_unique,Census 2001,Census 2011,0,0
IND_TAMIL_NADU_CUDDALORE,Tamil Nadu,CUDDALORE,Tamil Nadu,CUDDALORE,confirmed,confirmed,confirmed_exact_unique,confirmed_exact_unique,Census 2001,Census 2011,0,0
IND_TAMIL_NADU_DHARMAPURI,Tamil Nadu,DHARMAPURI,Tamil Nadu,DHARMAPURI,confirmed,confirmed,confirmed_exact_unique,confirmed_exact_unique,Census 2001,Census 2011,0,0
IND_TAMIL_NADU_DINDIGUL,Tamil Nadu,DINDIGUL,Tamil Nadu,DINDIGUL,confirmed,confirmed,confirmed_exact_unique,confirmed_exact_unique,Census 2001,Census 2011,0,0
IND_TAMIL_NADU_ERODE,Tamil Nadu,ERODE,Tamil Nadu,ERODE,confirmed,confirmed,confirmed_exact_unique,confirmed_exact_unique,Census 2001,Census 2011,0,0
IND_TAMIL_NADU_KANCHIPURAM,Tamil Nadu,KANCHIPURAM,Tamil Nadu,KANCHIPURAM,working_fallback,working_fallback,working_fuzzy_same_state,working_fuzzy_same_state,Census 2001,Census 2011,0,0
IND_TAMIL_NADU_KANNIYAKUMARI,Tamil Nadu,KANNIYAKUMARI,Tamil Nadu,KANNIYAKUMARI,confirmed,confirmed,confirmed_exact_unique,confirmed_exact_unique,Census 2001,Census 2011,0,0
